A61K47,A61P31,C07D417,A61P9,A61B5,A61M31,C12Q1,A61P35,C12N15,A61K38,C12P21,A61F2,G01N33,C07D413,A61P25,A61K39,A61P37,C12N5,C07D487,A61M5,A61K35,C07D403,A61B17,C07K14,A61K9,A61K45,C07K16,C07D471,A61K31,C07D401,abstract,ID
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"This application provides isolated antibodies, and antigen-binding fragments thereof, that specifically bind Calcitonin Gene Related Peptide (CGRP). These anti-CGRP antibodies, or antigen-binding fragments thereof, have a high affinity for CGRP, function to inhibit CGRP, are less immunogenic compared to their unmodified parent antibodies in a given species (e.g., a human) and can be used to treat CGRP-associated disorders, while avoiding the adverse side effects associated with the current CGRP antagonist therapies.",US20200407433A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"The present invention relates to methods for reducing the heterogeneity of a population of recombinant proteins produced in cell culture, said methods comprising growing host cells producing a recombinant protein in a cell culture medium wherein the cell culture medium comprises one or more cysteine/cystine analogs.",US20200308536A1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"The present invention relates to pharmaceutical compositions comprising a combination of a lipid cake mixture comprising one or more phospholipids, with or without cholesterol, and a steroid solution comprising an ocular steroid, derivative thereof a pharmaceutically acceptable salt thereof or a prodrug thereof, wherein the total amount of the phospholipid in the said composition is about 0.1 umol to less than about 2.5 umol per 50 ul of pharmaceutical composition and the side effects of the ocular steroid are reduced. The pharmaceutical composition is preferably administered by ocular route to treat ophthalmic diseases.",US20150011520A1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"A fusion protein has a first antigen element, a second antigen element, and optionally a tag sequence and/or a signal peptide sequence. The first antigen element includes a polypeptide derived from the Mycobacterium tuberculosis Psts-1 protein. The second antigen element includes a polypeptide derived from a protein encoded by a HPV gene. The fusion protein can induce humoral immunity and cellular immunity to a high-risk HPV cancer protein and has anti-cancer activity in vivo.",US10329328B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,"A nucleic acid encoding a chimeric antigen receptor expressed at surface of a T lymphocyte, said chimeric antigen receptor comprises, connected in the order of, an extracellular binding domain, a transmembrane region, and an intracellular signaling domain, wherein the extracellular binding domain comprises a single chain antibody, scFv(GPC3), which specifically recognizes the C-terminal epitope of GPC3. A genetically modified T lymphocyte having a chimeric antigen receptor expressed at surface thereof, and the chimeric antigen receptor is expressed by the nucleic acid described above.",US10731127B2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A method for preparing a PRP conjugate having high storage stability and a method for producing a Hib conjugate vaccine are provided. A method for preparing PRP conjugate in accordance with the embodiments of the present invention is characterized by that the release of PRPs after preparing the PRP conjugate is suppressed by using PRP with a lowered molecular weight than native PRP for a coupling reaction between PRP and a carrier protein. Also, a Hib conjugate vaccine comprising as an antigen the PRP conjugate prepared by said method has excellent storage stability and maintain sufficient immunogenicity.",US11027005B2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Provided are a combination, an application thereof and a treatment method. The combination comprises one or more of a benzoheterocyclic compound of formula (I), a pharmaceutically acceptable salt, a solvate, a crystalline form, a cocrystal, a stereoisomer, an isotope compound, a metabolite and a prodrug thereof, and an androgen receptor pathway modulator and/or a hormone drug. The combination and treatment method may effectively inhibit the growth of prostate cancer cells.
",US10933059B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The present invention relates to lipid compounds of the general formula (I):
wherein R1 is selected from a C10-C22 alkyl, a C10-C22 alkenyl having 1-6 double bonds, and a C10-C22alkynyl having 1-6 triple bonds; R2 and R3 are the same or different and may be selected from a group of different substituents; Y is selected from sulphur, sulfoxide, and sulfone; and X represents a carboxylic acid or a derivative thereof, a carboxylic ester, a carboxylic anhydride or a carboxamide; or a pharmaceutically acceptable salt, complex or solvate thereof.
The invention also relates to pharmaceutical compositions and lipid compositions comprising such compounds, and to such compounds for use as medicaments or for use in therapy, in particular for the treatment of diseases related to the cardiovascular, metabolic and inflammatory disease area.",US8759558B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,"Provided are a series of BTK inhibitors, and specifically disclosed are a compound, pharmaceutically acceptable salt thereof, tautomer thereof or prodrug thereof represented by formula (I), (II), (III) or (IV).
",US10662174B2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"A nucleic acid for coding a chimeric antigen receptor protein expressed on the surface of a human T lymphocyte. The chimeric antigen receptor protein comprises an extracellular binding domain, a transmembrane domain and an intracellular signal domain that are orderly connected. The extracellular binding domain comprises a single-chain antibody scFv (EGFR) for specific recognition of 287th to 302nd amino acid epitopes of a human epidermal growth factor receptor (EGFR).",US10604740B2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"The present invention belongs to the technical field of gene therapy, and particularly relates to a series of lipid compounds as well as a lipid carrier, nucleic acid lipid nanoparticle composition and pharmaceutical preparation containing the same. A compound having a structure of a formula (I) provided by the present invention can be used for preparing a lipid carrier together with other lipid compounds, and exhibits pH response, and the entrapment efficiency to a nucleic acid drug is high, which greatly improves in-vivo delivery efficiency of the nucleic acid drug; and furthermore, a lipid compound with a specific structure can be chosen as a lipid carrier based on an organ in which the nucleic acid drug needs to be enriched, having a good market application prospect.",US20230093138A1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,"The present invention relates to the technical field of medicinal chemistry, and in particular discloses a 2-oxo-1,2-dihydrobenzo[cd]indole compound and use thereof. The compound and pharmaceutically acceptable salt, isomer, racemate, prodrug, co-crystallized complex, hydrate, and solvate thereof can effectively inhibit the BET bromodomain receptor, and can be used for preparing a medicine for treating cancers, cell proliferative disorders, inflammatory diseases, and autoimmune disorders, sepsis, and viral infections.",US10183010B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"The present invention provides a new crystal form of a N-phenyl-2-aminopyrimidine compound, a crystal form of a pharmaceutically acceptable salt of said compound, and a preparation method for these crystal forms and use thereof. The present invention also relates to a pharmaceutical composition and a pharmaceutical preparation comprising the crystal form of said compound and the crystal form of the pharmaceutically acceptable salt of said compound, and use of these crystal forms, the pharmaceutical composition and the pharmaceutical preparation for treating diseases or conditions associated with the cell epidermal growth factor receptor (EGFR), for example, for treating or improving abnormal cell proliferative conditions, such as cancer.",US10906901B2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Campylobacter are the commonest reported bacterial causes of gastroenteritis in the UK and industrialized worlds. This invention relates to a method of preventing or reducing the colonization of the gastrointestinal tract of an animal with Campylobacter. Accordingly, the present invention provides a method for disinfection of an animal comprising administering to said animal at least one compound that binds to MOMP or FlaA of Campylobacter in an effective amount to reduce the number of Campylobacter present in the gastrointestinal tract of said animal. The present invention also provides a method of preventing or reducing transmission of Campylobacter from one animal to another.",US10195172B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"The invention provides compositions of novel high penetration compositions (HPC) or high penetration prodrugs (HPP) of peptides and peptide-related compounds, which are capable of crossing biological barriers with higher penetration efficiency comparing to their parent drugs. The HPPs are capable of being converted to parent drugs or drug metabolites after crossing the biological barrier and thus can render treatments for the conditions that the parent drugs or metabolites can. Additionally, the HPPs/HPCs are capable of reaching areas that parent drugs may not be able to access or to render a sufficient concentration at the target areas and therefore render novel treatments. The HPPs/HPCs can be administered to a subject through various administration routes, e.g., locally delivered to an action site of a condition with a high concentration or systematically administered to a biological subject and enter the general circulation with a faster rate.",US20120156279A1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Disclosed are a tartrate of 3-(5-fluoro-4-(4-methyl-2-(methylamino)thiazol-5-yl) pyrimidin-2-ylamino)-benzenesulfonamide and a polymorph thereof, which are inhibitors of protein kinases, in particular cyclin-dependent kinase 9 (CDK9), and can be used to treat proliferative disorders, such as cancer, and other diseases related to protein kinase/CDK activity.",US20210139474A1
